t_s,h1_meas_m,h2_est_m,h2_real_m,error_obs_cm,h3_meas_m,ref_m,u1,u3,t_mhe_ms,t_mpc_ms,t_total_ms,error_ctrl_cm
90.0,0.0973,0.09992135117973129,0.1,-0.007864882026871467,0.1082,0.1,0.3722453726304426,0.029383542040171746,25.522232055664062,8.427858352661133,2057.744264602661,-0.007864882026871467
92.0,0.0878,0.09768131011998428,0.1033,-0.5618689880015724,0.0888,0.1,0.43606157141266644,0.031902254844148326,5.02324104309082,8.372783660888672,2093.4317111968994,-0.23186898800157257
94.0,0.082,0.09613379123271432,0.1065,-1.036620876728568,0.1048,0.1,0.5142392402772027,0.036377446117022094,5.244970321655273,8.819818496704102,2107.229232788086,-0.38662087672856893
96.0,0.0763,0.09400295179396233,0.1,-0.5997048206037678,0.0953,0.1,0.6260238081188114,0.043338739186737654,5.065441131591797,9.200096130371094,2107.3765754699707,-0.5997048206037678
98.0,0.0649,0.09106691851534121,0.1033,-1.2233081484658792,0.0888,0.1,0.5821146582626203,0.037070064411290966,4.019021987915039,4.93931770324707,2102.243661880493,-0.8933081484658795
100.0,0.0973,0.09188039415320885,0.1033,-1.141960584679115,0.0921,0.1,0.45925962239432944,0.02821876438360369,0.0,14.47916030883789,2113.755226135254,-0.8119605846791154
102.0,0.1068,0.094343883409294,0.1033,-0.8956116590705998,0.105,0.1,0.3420661784238171,0.02203559313125359,1.3072490692138672,10.643482208251953,2110.8713150024414,-0.5656116590706001
104.0,0.1131,0.09698515997742188,0.1065,-0.9514840022578117,0.1048,0.1,0.2960389072278467,0.021405979177824244,6.293773651123047,7.572650909423828,2107.975721359253,-0.30148400225781247
106.0,0.1004,0.09825121173386188,0.1033,-0.5048788266138124,0.1114,0.1,0.28308346239081394,0.021706970878222726,20.92146873474121,8.142471313476562,2121.703624725342,-0.17487882661381265
108.0,0.1036,0.09895860197683636,0.1065,-0.7541398023163642,0.105,0.1,0.29382219833573675,0.02291915066431759,1.3353824615478516,12.275457382202148,2097.82338142395,-0.10413980231636505
110.0,0.0973,0.09899585686165323,0.1,-0.10041431383467775,0.1082,0.1,0.3849476343212619,0.029684147022531016,3.72314453125,9.131431579589844,2112.6856803894043,-0.10041431383467775
112.0,0.0878,0.09711990396071189,0.1033,-0.618009603928811,0.0888,0.1,0.44143512722720574,0.031984743569917574,4.731655120849609,7.779598236083984,2098.9444255828857,-0.2880096039288113
114.0,0.082,0.0958100891727084,0.1065,-1.0689910827291593,0.105,0.1,0.5677841244832764,0.0405099483322535,4.81724739074707,8.449077606201172,2108.750343322754,-0.41899108272916014
116.0,0.062,0.09255702709577185,0.1,-0.7442972904228157,0.0953,0.1,0.5310268696583101,0.03450444967187004,7.003545761108398,8.150100708007812,2115.551233291626,-0.7442972904228157
118.0,0.1036,0.09333912924859271,0.1,-0.6660870751407297,0.089,0.1,0.4343766313103765,0.027555608294232783,4.190683364868164,7.670164108276367,2103.9485931396484,-0.6660870751407297
120.0,0.1068,0.09522278209861691,0.1,-0.47772179013830934,0.1017,0.1,0.33152493693375046,0.021897857366966665,4.144430160522461,5.265235900878906,2104.53724861145,-0.47772179013830934
122.0,0.1131,0.09750346651446165,0.1033,-0.5796533485538352,0.105,0.1,0.2940601773573226,0.021549586378667482,5.321264266967773,9.331941604614258,2107.8407764434814,-0.24965334855383547
124.0,0.1006,0.09846701141907643,0.1033,-0.48329885809235695,0.1113,0.1,0.3318797851686348,0.025502751585195403,4.301786422729492,4.36854362487793,2108.9115142822266,-0.15329885809235722
126.0,0.0909,0.09786147518085145,0.1063,-0.8438524819148557,0.105,0.1,0.33880992438380786,0.025255096769046553,2.085447311401367,11.684179306030273,2107.1455478668213,-0.21385248191485573
128.0,0.0973,0.09792380429202284,0.1,-0.2076195707977166,0.1082,0.1,0.41564957257694335,0.030948458102054238,22.266626358032227,8.182048797607422,2124.6964931488037,-0.2076195707977166
130.0,0.0878,0.09623910505521907,0.1033,-0.7060894944780932,0.0888,0.1,0.45974889244482037,0.03263257839486905,5.142688751220703,7.75599479675293,2088.545322418213,-0.3760894944780935
132.0,0.082,0.09517435864111154,0.1065,-1.1325641358888459,0.105,0.1,0.5468813963932098,0.038287714739571675,6.786823272705078,13.322591781616211,2123.782157897949,-0.4825641358888466
134.0,0.0763,0.0930179790194744,0.1,-0.6982020980525611,0.0858,0.1,0.5057907873221753,0.03291764697351544,7.552146911621094,13.344526290893555,2115.920305252075,-0.6982020980525611
136.0,0.1036,0.09395687302367907,0.1,-0.6043126976320936,0.089,0.1,0.40306554762568875,0.025738418361910737,6.349325180053711,12.961626052856445,2097.259044647217,-0.6043126976320936
138.0,0.1101,0.09608535875806443,0.1033,-0.7214641241935577,0.1017,0.1,0.3574729338560935,0.02463772394922707,5.96928596496582,11.632919311523438,2110.816478729248,-0.3914641241935579
140.0,0.0973,0.09700081789013405,0.1096,-1.259918210986595,0.1082,0.1,0.3981071559650594,0.028999791032525677,5.999326705932617,12.198448181152344,2106.295347213745,-0.29991821098659527
142.0,0.0878,0.09621203758250109,0.1033,-0.7087962417498914,0.0985,0.1,0.4448750899668206,0.03177432549526691,8.224725723266602,13.320207595825195,2111.567497253418,-0.3787962417498916
144.0,0.0909,0.09535706399052242,0.1063,-1.0942936009477586,0.0922,0.1,0.48912613980048264,0.034082962137450844,7.789134979248047,12.514352798461914,2102.086067199707,-0.46429360094775857
146.0,0.0849,0.09433836795450166,0.097,-0.26616320454983383,0.0953,0.1,0.4414932892799278,0.029278187073155628,7.066488265991211,12.464523315429688,2117.08927154541,-0.5661632045498342
148.0,0.1036,0.09539719397299597,0.1,-0.4602806027004039,0.0985,0.1,0.3753785045951572,0.025182206376346734,6.609916687011719,13.566970825195312,2112.6904487609863,-0.4602806027004039
150.0,0.1036,0.09679041674858678,0.1033,-0.6509583251413222,0.1048,0.1,0.34719790008251106,0.02460770985338318,8.521080017089844,12.74561882019043,2110.562562942505,-0.32095832514132255
